date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1996-11-02,31,Who Will Save Your Soul,Jewel,31.0,11,23,sad
1996-11-02,32,I Can't Sleep Baby (If I),R. Kelly,26.0,5,17,happy
1996-11-02,33,Sittin' On Top Of The World,Da Brat,33.0,33,4,happy
1996-11-02,34,This Is Your Night,Amber,27.0,27,21,happy
1996-11-02,35,Falling,Montell Jordan,37.0,35,5,happy
1996-11-02,36,My Boo,Ghost Town DJ's,36.0,31,18,happy
1996-11-02,37,Macarena,Los Del Rio,41.0,23,18,happy
1996-11-02,38,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",35.0,25,11,sad
1996-11-02,39,"Insensitive (From ""Bed Of Roses"")",Jann Arden,38.0,12,39,sad
1996-11-02,40,Ascension (Don't Ever Wonder),Maxwell,42.0,36,12,sad
1996-11-02,41,Nowhere To Go,Melissa Etheridge,40.0,40,4,sad
1996-11-02,42,Follow You Down/Til I Hear It From You,Gin Blossoms,44.0,9,39,energetic
1996-11-02,43,Birmingham,Amanda Marshall,45.0,43,6,happy
1996-11-02,44,Always Be My Baby,Mariah Carey,43.0,1,31,happy
1996-11-02,45,Dance Into The Light,Phil Collins,47.0,45,2,happy
1996-11-02,46,Use Your Heart,SWV,39.0,22,12,sad
1996-11-02,47,Floatin' On Your Love,The Isley Brothers Featuring Angela Winbush,54.0,47,6,sad
1996-11-02,48,"That Thing You Do! (From ""That Thing You Do!"")",The Wonders,56.0,48,4,happy
1996-11-02,49,Sweet Dreams,La Bouche,48.0,13,32,happy
1996-11-02,50,Nobody Knows,The Tony Rich Project,50.0,2,47,happy
1996-11-02,51,"What's Love Got To Do With It (From ""Supercop"")",Warren G Featuring Adina Howard,46.0,32,7,happy
1996-11-02,52,Hit Me Off,New Edition,49.0,3,10,happy
1996-11-02,53,"Bohemian Rhapsody (From ""High School High"")",The Braids,55.0,53,3,happy
1996-11-02,54,The Things That You Do,Gina Thompson,62.0,41,17,happy
1996-11-02,55,Music Makes Me High,Lost Boyz,51.0,51,5,happy
1996-11-02,56,Ready To Go,Republica,57.0,56,13,happy
1996-11-02,57,Do You Miss Me,Jocelyn Enriquez,59.0,56,15,happy
1996-11-02,58,One And One,Robert Miles Featuring Maria Nayler,61.0,58,5,sad
1996-11-02,59,Steelo,702,63.0,59,8,happy
1996-11-02,60,Elevators (Me & You),OutKast,53.0,12,15,energetic
1996-11-02,61,Stupid Girl,Garbage,58.0,24,15,happy
1996-11-02,62,Let's Get The Mood Right,Johnny Gill,60.0,53,7,sad
1996-11-02,63,At Night I Pray,Wild Orchid,69.0,63,6,happy
1996-11-02,64,Tell Me (I'll Be Around),Shades,66.0,50,14,happy
1996-11-02,65,Your Secret Love,Luther Vandross,64.0,52,7,happy
1996-11-02,66,Tucker's Town,Hootie & The Blowfish,67.0,38,17,energetic
1996-11-02,67,That Girl,Maxi Priest Featuring Shaggy,65.0,20,19,happy
1996-11-02,68,When Boy Meets Girl,Total,82.0,68,2,happy
1996-11-02,69,"Touch Myself (From ""Fled"")",T-Boz,71.0,40,13,happy
1996-11-02,70,You Can Make History (Young Again),Elton John,72.0,70,2,happy
1996-11-02,71,The Child (Inside),Qkumba Zoo,74.0,71,4,happy
1996-11-02,72,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,68.0,26,14,sad
1996-11-02,73,Like I Do,For Real,81.0,73,3,happy
1996-11-02,74,Blue,LeAnn Rimes,70.0,26,20,sad
1996-11-02,75,"Tonight, Tonight",The Smashing Pumpkins,77.0,36,19,sad
1996-11-02,76,Can't Knock The Hustle,JAY-Z,78.0,76,8,happy
1996-11-02,77,Strawberry Wine,Deana Carter,75.0,75,5,sad
1996-11-02,78,You'll Be Mine (Party Time),Gloria Estefan,76.0,70,9,happy
1996-11-02,79,Jellyhead,Crush,80.0,79,12,happy
1996-11-02,80,I Luv U Baby,The Original,88.0,80,3,happy
1996-11-02,81,Don't Look Back In Anger,Oasis,73.0,55,12,energetic
1996-11-02,82,I Don't Need Your Love,Angelina,89.0,82,3,happy
1996-11-02,83,Everything Falls Apart/Small Wonders,dog's eye view,85.0,66,6,happy
1996-11-02,84,Missing You,Tina Turner,90.0,84,5,happy
1996-11-02,85,Shake A Lil' Somethin'...,The 2 Live Crew,83.0,72,13,happy
1996-11-02,86,All I See,A+,79.0,66,14,happy
1996-11-02,87,DJ Girl,Katalina,91.0,86,8,happy
1996-11-02,88,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,87.0,28,19,happy
1996-11-02,89,Knocks Me Off My Feet,Donell Jones,,89,1,happy
1996-11-02,90,Just The Way (Playas Play),Alfonzo Hunter,,90,1,happy
1996-11-02,91,Me And Those Dreamin' Eyes Of Mine,D'Angelo,92.0,74,5,sad
1996-11-02,92,If I Ruled The World,Nas,86.0,53,20,happy
1996-11-02,93,Don't Go Away,Fun Factory,,93,1,happy
1996-11-02,94,I'm So Happy I Can't Stop Crying,Sting,,94,1,happy
1996-11-02,95,Where It's At,Beck,94.0,61,19,happy
1996-11-02,96,Snapshot,RuPaul,,96,1,happy
1996-11-02,97,Tonight Is The Night,Le Click,84.0,84,9,happy
1996-11-02,98,E-Bow The Letter,R.E.M.,98.0,49,9,sad
1996-11-02,99,"Wu-Wear: The Garment Renaissance (From ""High School High"")",RZA Feat. Method Man & Cappadonna,99.0,60,12,happy
1996-11-02,100,Like A Woman,The Tony Rich Project,93.0,41,15,happy
1996-10-05,1,Macarena (Bayside Boys Mix),Los Del Rio,1.0,1,42,happy
1996-10-05,2,I Love You Always Forever,Donna Lewis,2.0,2,16,sad
1996-10-05,3,It's All Coming Back To Me Now,Celine Dion,3.0,3,8,sad
1996-10-05,4,Twisted,Keith Sweat,4.0,2,16,happy
1996-10-05,5,C'mon N' Ride It (The Train),Quad City DJ's,5.0,3,30,happy
1996-10-05,6,Change The World,Eric Clapton,6.0,5,12,happy
1996-10-05,7,Where Do You Go,No Mercy,9.0,7,14,happy
1996-10-05,8,Loungin,LL Cool J,7.0,3,14,happy
1996-10-05,9,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,11.0,1,17,happy
1996-10-05,10,You're Makin' Me High/Let It Flow,Toni Braxton,8.0,1,18,happy
1996-10-05,11,You Learn/You Oughta Know,Alanis Morissette,10.0,6,11,happy
1996-10-05,12,If Your Girl Only Knew,Aaliyah,17.0,12,6,happy
1996-10-05,13,Give Me One Reason,Tracy Chapman,12.0,3,27,happy
1996-10-05,14,"Last Night (From ""The Nutty Professor"")",Az Yet,18.0,14,7,sad
1996-10-05,15,I Can't Sleep Baby (If I),R. Kelly,14.0,5,13,happy
1996-10-05,16,Only You,112 Featuring The Notorious B.I.G.,13.0,13,19,energetic
1996-10-05,17,Who Will Save Your Soul,Jewel,15.0,11,19,sad
1996-10-05,18,Counting Blue Cars,Dishwalla,16.0,15,27,sad
1996-10-05,19,Key West Intermezzo (I Saw You First),John Mellencamp,20.0,19,6,happy
1996-10-05,20,Mouth,Merril Bainbridge,26.0,20,5,happy
1996-10-05,21,Bow Down,Westside Connection,47.0,21,2,happy
1996-10-05,22,Use Your Heart,SWV,22.0,22,8,sad
1996-10-05,23,Po Pimp,Do Or Die (Featuring Twista),24.0,23,10,happy
1996-10-05,24,If It Makes You Happy,Sheryl Crow,28.0,24,3,happy
1996-10-05,25,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",25.0,25,7,sad
1996-10-05,26,Hit Me Off,New Edition,19.0,3,6,happy
1996-10-05,27,Elevators (Me & You),OutKast,21.0,12,11,energetic
1996-10-05,28,Let's Make A Night To Remember,Bryan Adams,29.0,28,6,happy
1996-10-05,29,Sweet Dreams,La Bouche,27.0,13,28,happy
1996-10-05,30,This Is Your Night,Amber,30.0,30,17,happy
1996-10-05,31,"Insensitive (From ""Bed Of Roses"")",Jann Arden,31.0,12,35,sad
1996-10-05,32,"What's Love Got To Do With It (From ""Supercop"")",Warren G Featuring Adina Howard,37.0,32,3,happy
1996-10-05,33,Macarena,Los Del Rio,23.0,23,14,happy
1996-10-05,34,My Boo,Ghost Town DJ's,35.0,34,14,happy
1996-10-05,35,Stupid Girl,Garbage,33.0,24,11,happy
1996-10-05,36,Ascension (Don't Ever Wonder),Maxwell,36.0,36,8,sad
1996-10-05,37,Nobody,Keith Sweat Featuring Athena Cage,,37,1,sad
1996-10-05,38,Pony,Ginuwine,51.0,38,5,energetic
1996-10-05,39,Jealousy,Natalie Merchant,38.0,23,17,sad
1996-10-05,40,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,41.0,1,31,sad
1996-10-05,41,"Tell Me (From ""Eddie"")",Dru Hill,49.0,41,6,happy
1996-10-05,42,Always Be My Baby,Mariah Carey,32.0,1,27,happy
1996-10-05,43,Ironic,Alanis Morissette,39.0,4,30,sad
1996-10-05,44,Nobody Knows,The Tony Rich Project,40.0,2,43,happy
1996-10-05,45,Follow You Down/Til I Hear It From You,Gin Blossoms,48.0,9,35,energetic
1996-10-05,46,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,34.0,26,10,sad
1996-10-05,47,The Things That You Do,Gina Thompson,46.0,41,13,happy
1996-10-05,48,That Girl,Maxi Priest Featuring Shaggy,43.0,20,15,happy
1996-10-05,49,Tucker's Town,Hootie & The Blowfish,42.0,38,13,energetic
1996-10-05,50,What Kind Of Man Would I Be,Mint Condition,59.0,50,5,happy
1996-10-05,51,Why I Love You So Much/Ain't Nobody,Monica,44.0,9,18,happy
1996-10-05,52,Your Secret Love,Luther Vandross,52.0,52,3,happy
1996-10-05,53,Let's Get The Mood Right,Johnny Gill,54.0,53,3,sad
1996-10-05,54,Tell Me (I'll Be Around),Shades,56.0,50,10,happy
1996-10-05,55,E-Bow The Letter,R.E.M.,53.0,49,5,sad
1996-10-05,56,Do You Miss Me,Jocelyn Enriquez,60.0,56,11,happy
1996-10-05,57,Don't Look Back In Anger,Oasis,55.0,55,8,energetic
1996-10-05,58,Birmingham,Amanda Marshall,74.0,58,2,happy
1996-10-05,59,Ready To Go,Republica,65.0,59,9,happy
1996-10-05,60,"Tonight, Tonight",The Smashing Pumpkins,57.0,36,15,sad
1996-10-05,61,"Touch Myself (From ""Fled"")",T-Boz,64.0,40,9,happy
1996-10-05,62,Music Makes Me High,Lost Boyz,,62,1,happy
1996-10-05,63,Steelo,702,71.0,63,4,happy
1996-10-05,64,Like A Woman,The Tony Rich Project,58.0,41,11,happy
1996-10-05,65,Blackberry Molasses,Mista,63.0,53,15,happy
1996-10-05,66,Everything Falls Apart/Small Wonders,dog's eye view,66.0,66,2,happy
1996-10-05,67,If I Ruled The World,Nas,62.0,53,16,happy
1996-10-05,68,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,61.0,28,15,happy
1996-10-05,69,All I See,A+,68.0,66,10,happy
1996-10-05,70,You'll Be Mine (Party Time),Gloria Estefan,75.0,70,5,happy
1996-10-05,71,Who You Are,Pearl Jam,67.0,31,8,energetic
1996-10-05,72,Floatin' On Your Love,The Isley Brothers Featuring Angela Winbush,73.0,72,2,sad
1996-10-05,73,Shake A Lil' Somethin'...,The 2 Live Crew,80.0,72,9,happy
1996-10-05,74,Gettin' It,Too Short Featuring Parliament Funkadelic,81.0,68,7,happy
1996-10-05,75,Blue,LeAnn Rimes,70.0,26,16,sad
1996-10-05,76,Falling,Montell Jordan,,76,1,happy
1996-10-05,77,"Walls (From ""She's The One"")",Tom Petty And The Heartbreakers,69.0,69,2,sad
1996-10-05,78,Me And Those Dreamin' Eyes Of Mine,D'Angelo,,78,1,sad
1996-10-05,79,Guys Do It All The Time,Mindy McCready,72.0,72,6,happy
1996-10-05,80,Jellyhead,Crush,88.0,80,8,happy
1996-10-05,81,Where It's At,Beck,83.0,61,15,happy
1996-10-05,82,Baby Luv,Groove Theory,77.0,65,10,energetic
1996-10-05,83,"So Many Ways (From ""High School High"")",The Braxtons,84.0,83,7,happy
1996-10-05,84,At Night I Pray,Wild Orchid,91.0,84,2,happy
1996-10-05,85,"Wu-Wear: The Garment Renaissance (From ""High School High"")",RZA Feat. Method Man & Cappadonna,76.0,60,8,happy
1996-10-05,86,DJ Girl,Katalina,90.0,86,4,happy
1996-10-05,87,Until It Sleeps,Metallica,79.0,10,18,happy
1996-10-05,88,Maria,Ricky Martin,89.0,88,12,happy
1996-10-05,89,Superstar,Charm Farm,95.0,89,3,happy
1996-10-05,90,One And One,Robert Miles Featuring Maria Nayler,,90,1,sad
1996-10-05,91,"Where Do We Go From Here (From ""Eraser"")",Vanessa Williams,87.0,71,13,sad
1996-10-05,92,Can't Knock The Hustle,JAY-Z,85.0,85,4,happy
1996-10-05,93,"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,82.0,30,15,sad
1996-10-05,94,All Along,Blessid Union Of Souls,93.0,70,13,sad
1996-10-05,95,Missing You,Tina Turner,,95,1,happy
1996-10-05,96,Strawberry Wine,Deana Carter,,96,1,sad
1996-10-05,97,Where Do We Go From Here,Deborah Cox,94.0,48,14,happy
1996-10-05,98,It's A Party,Busta Rhymes Featuring Zhane,78.0,52,13,happy
1996-10-05,99,Movin' On,CeCe Peniston,86.0,83,7,happy
1996-10-05,100,As Long As It Matters,Gin Blossoms,92.0,75,8,happy
1996-09-07,1,Macarena (Bayside Boys Mix),Los Del Rio,1.0,1,38,happy
1996-09-07,2,I Love You Always Forever,Donna Lewis,2.0,2,12,sad
1996-09-07,3,Twisted,Keith Sweat,4.0,2,12,happy
1996-09-07,4,Loungin,LL Cool J,5.0,3,10,happy
1996-09-07,5,C'mon N' Ride It (The Train),Quad City DJ's,6.0,3,26,happy
1996-09-07,6,Change The World,Eric Clapton,7.0,5,8,happy
1996-09-07,7,Hit Me Off,New Edition,3.0,3,2,happy
1996-09-07,8,You're Makin' Me High/Let It Flow,Toni Braxton,8.0,1,14,happy
1996-09-07,9,I Can't Sleep Baby (If I),R. Kelly,9.0,5,9,happy
1996-09-07,10,You Learn/You Oughta Know,Alanis Morissette,11.0,6,7,happy
1996-09-07,11,Give Me One Reason,Tracy Chapman,10.0,3,23,happy
1996-09-07,12,It's All Coming Back To Me Now,Celine Dion,14.0,12,4,sad
1996-09-07,13,Who Will Save Your Soul,Jewel,13.0,11,15,sad
1996-09-07,14,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,12.0,1,13,happy
1996-09-07,15,Only You,112 Featuring The Notorious B.I.G.,16.0,15,15,energetic
1996-09-07,16,Where Do You Go,No Mercy,17.0,16,10,happy
1996-09-07,17,Elevators (Me & You),OutKast,15.0,12,7,energetic
1996-09-07,18,Counting Blue Cars,Dishwalla,18.0,15,23,sad
1996-09-07,19,"Insensitive (From ""Bed Of Roses"")",Jann Arden,19.0,12,31,sad
1996-09-07,20,If Your Girl Only Knew,Aaliyah,34.0,20,2,happy
1996-09-07,21,That Girl,Maxi Priest Featuring Shaggy,20.0,20,11,happy
1996-09-07,22,Why I Love You So Much/Ain't Nobody,Monica,21.0,9,14,happy
1996-09-07,23,Jealousy,Natalie Merchant,23.0,23,13,sad
1996-09-07,24,Use Your Heart,SWV,25.0,24,4,sad
1996-09-07,25,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,27.0,1,27,sad
1996-09-07,26,Always Be My Baby,Mariah Carey,24.0,1,23,happy
1996-09-07,27,Stupid Girl,Garbage,29.0,27,7,happy
1996-09-07,28,Sweet Dreams,La Bouche,30.0,13,24,happy
1996-09-07,29,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,26.0,26,6,sad
1996-09-07,30,Kissin' You,Total,22.0,12,19,happy
1996-09-07,31,"Last Night (From ""The Nutty Professor"")",Az Yet,44.0,31,3,sad
1996-09-07,32,Nobody Knows,The Tony Rich Project,31.0,2,39,happy
1996-09-07,33,Key West Intermezzo (I Saw You First),John Mellencamp,47.0,33,2,happy
1996-09-07,34,Children,Robert Miles,32.0,21,18,happy
1996-09-07,35,Ironic,Alanis Morissette,28.0,4,26,sad
1996-09-07,36,Macarena,Los Del Rio,37.0,36,10,happy
1996-09-07,37,Follow You Down/Til I Hear It From You,Gin Blossoms,33.0,9,31,energetic
1996-09-07,38,Tucker's Town,Hootie & The Blowfish,38.0,38,9,energetic
1996-09-07,39,Po Pimp,Do Or Die (Featuring Twista),48.0,39,6,happy
1996-09-07,40,"The Earth, The Sun, The Rain",Color Me Badd,36.0,21,19,sad
1996-09-07,41,Who You Are,Pearl Jam,39.0,31,4,energetic
1996-09-07,42,My Boo,Ghost Town DJ's,43.0,42,10,happy
1996-09-07,43,The Things That You Do,Gina Thompson,45.0,43,9,happy
1996-09-07,44,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",49.0,44,3,sad
1996-09-07,45,This Is Your Night,Amber,51.0,45,13,happy
1996-09-07,46,Like A Woman,The Tony Rich Project,41.0,41,7,happy
1996-09-07,47,"Touch Myself (From ""Fled"")",T-Boz,40.0,40,5,happy
1996-09-07,48,Ascension (Don't Ever Wonder),Maxwell,54.0,48,4,sad
1996-09-07,49,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,35.0,28,11,happy
1996-09-07,50,"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,42.0,14,18,happy
1996-09-07,51,Tha Crossroads,Bone Thugs-N-Harmony,46.0,1,18,happy
1996-09-07,52,Let's Make A Night To Remember,Bryan Adams,68.0,52,2,happy
1996-09-07,53,Blackberry Molasses,Mista,53.0,53,11,happy
1996-09-07,54,E-Bow The Letter,R.E.M.,,54,1,sad
1996-09-07,55,Don't Look Back In Anger,Oasis,55.0,55,4,energetic
1996-09-07,56,If I Ruled The World,Nas,59.0,53,12,happy
1996-09-07,57,"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,50.0,30,11,sad
1996-09-07,58,"Tonight, Tonight",The Smashing Pumpkins,52.0,36,11,sad
1996-09-07,59,Tell Me (I'll Be Around),Shades,64.0,59,6,happy
1996-09-07,60,"Wu-Wear: The Garment Renaissance (From ""High School High"")",RZA Feat. Method Man & Cappadonna,61.0,60,4,happy
1996-09-07,61,Do You Miss Me,Jocelyn Enriquez,63.0,61,7,happy
1996-09-07,62,Until It Sleeps,Metallica,58.0,10,14,happy
1996-09-07,63,Blue,LeAnn Rimes,57.0,26,12,sad
1996-09-07,64,It's A Party,Busta Rhymes Featuring Zhane,62.0,52,9,happy
1996-09-07,65,Baby Luv,Groove Theory,66.0,65,6,energetic
1996-09-07,66,Where Do We Go From Here,Deborah Cox,60.0,48,10,happy
1996-09-07,67,Mouth,Merril Bainbridge,,67,1,happy
1996-09-07,68,Gettin' It,Too Short Featuring Parliament Funkadelic,71.0,68,3,happy
1996-09-07,69,"Tell Me (From ""Eddie"")",Dru Hill,91.0,69,2,happy
1996-09-07,70,All Along,Blessid Union Of Souls,72.0,70,9,sad
1996-09-07,71,Macarena,Los Del Mar,75.0,71,12,happy
1996-09-07,72,Shake A Lil' Somethin'...,The 2 Live Crew,80.0,72,5,happy
1996-09-07,73,Pony,Ginuwine,,73,1,energetic
1996-09-07,74,All I See,A+,74.0,74,6,happy
1996-09-07,75,Where It's At,Beck,73.0,61,11,happy
1996-09-07,76,As Long As It Matters,Gin Blossoms,82.0,76,4,happy
1996-09-07,77,"It's All The Way Live (Now) (From ""Eddie"")",Coolio,69.0,29,15,happy
1996-09-07,78,Just Because I Love You,Lina Santiago,86.0,78,5,sad
1996-09-07,79,Ready To Go,Republica,93.0,79,5,happy
1996-09-07,80,Hay,Crucial Conflict,65.0,18,18,happy
1996-09-07,81,"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,70.0,7,18,sad
1996-09-07,82,Flood,Jars Of Clay,77.0,37,17,happy
1996-09-07,83,Angeline Is Coming Home,The Badlees,67.0,67,10,energetic
1996-09-07,84,You'll Be Mine (Party Time),Gloria Estefan,,84,1,happy
1996-09-07,85,"Where Do We Go From Here (From ""Eraser"")",Vanessa Williams,83.0,71,9,sad
1996-09-07,86,Jellyhead,Crush,89.0,86,4,happy
1996-09-07,87,Fastlove,George Michael,78.0,8,18,happy
1996-09-07,88,Get On Up,Jodeci,81.0,22,17,sad
1996-09-07,89,What Kind Of Man Would I Be,Mint Condition,,89,1,happy
1996-09-07,90,Movin' On,CeCe Peniston,90.0,90,3,happy
1996-09-07,91,One By One,Cher,85.0,52,13,happy
1996-09-07,92,Can You Feel Me,Dru Down,95.0,92,2,happy
1996-09-07,93,Tres Delinquentes,Delinquent Habits,88.0,35,20,happy
1996-09-07,94,Guys Do It All The Time,Mindy McCready,94.0,94,2,happy
1996-09-07,95,Maria,Ricky Martin,98.0,90,8,happy
1996-09-07,96,You,Monifah,79.0,32,18,happy
1996-09-07,97,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,84.0,13,20,happy
1996-09-07,98,Dirty South,Goodie Mob,92.0,92,2,happy
1996-09-07,99,One More Try,Kristine W,99.0,78,15,happy
1996-09-07,100,I'll Never Stop Loving You,J'Son,87.0,62,16,calm
1996-08-03,1,Macarena (Bayside Boys Mix),Los Del Rio,4.0,1,33,happy
1996-08-03,2,You're Makin' Me High/Let It Flow,Toni Braxton,1.0,1,9,happy
1996-08-03,3,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,2.0,1,8,happy
1996-08-03,4,Give Me One Reason,Tracy Chapman,3.0,3,18,happy
1996-08-03,5,I Can't Sleep Baby (If I),R. Kelly,8.0,5,4,happy
1996-08-03,6,Change The World,Eric Clapton,7.0,6,3,happy
1996-08-03,7,Twisted,Keith Sweat,5.0,5,7,happy
1996-08-03,8,You Learn/You Oughta Know,Alanis Morissette,6.0,6,2,happy
1996-08-03,9,C'mon N' Ride It (The Train),Quad City DJ's,9.0,8,21,happy
1996-08-03,10,Loungin,LL Cool J,13.0,10,5,happy
1996-08-03,11,Who Will Save Your Soul,Jewel,12.0,11,10,sad
1996-08-03,12,Elevators (Me & You),OutKast,16.0,12,2,energetic
1996-08-03,13,I Love You Always Forever,Donna Lewis,23.0,13,7,sad
1996-08-03,14,Kissin' You,Total,15.0,12,14,happy
1996-08-03,15,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,11.0,1,22,sad
1996-08-03,16,"Insensitive (From ""Bed Of Roses"")",Jann Arden,17.0,12,26,sad
1996-08-03,17,Always Be My Baby,Mariah Carey,14.0,1,18,happy
1996-08-03,18,Tha Crossroads,Bone Thugs-N-Harmony,10.0,1,13,happy
1996-08-03,19,Only You,112 Featuring The Notorious B.I.G.,20.0,19,10,energetic
1996-08-03,20,Why I Love You So Much/Ain't Nobody,Monica,18.0,9,9,happy
1996-08-03,21,Nobody Knows,The Tony Rich Project,19.0,2,34,happy
1996-08-03,22,Counting Blue Cars,Dishwalla,26.0,22,18,sad
1996-08-03,23,Sweet Dreams,La Bouche,24.0,13,19,happy
1996-08-03,24,Ironic,Alanis Morissette,22.0,4,21,sad
1996-08-03,25,Children,Robert Miles,21.0,21,13,happy
1996-08-03,26,"The Earth, The Sun, The Rain",Color Me Badd,25.0,21,14,sad
1996-08-03,27,Follow You Down/Til I Hear It From You,Gin Blossoms,30.0,9,26,energetic
1996-08-03,28,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,28.0,28,6,happy
1996-08-03,29,Hay,Crucial Conflict,27.0,18,13,happy
1996-08-03,30,"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,31.0,30,6,sad
1996-08-03,31,Jealousy,Natalie Merchant,32.0,31,8,sad
1996-08-03,32,"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,29.0,14,13,happy
1996-08-03,33,That Girl,Maxi Priest Featuring Shaggy,37.0,33,6,happy
1996-08-03,34,Where Do You Go,No Mercy,44.0,34,5,happy
1996-08-03,35,Stupid Girl,Garbage,46.0,35,2,happy
1996-08-03,36,"Tonight, Tonight",The Smashing Pumpkins,38.0,36,6,sad
1996-08-03,37,You're The One,SWV,34.0,5,16,happy
1996-08-03,38,Until It Sleeps,Metallica,40.0,10,9,happy
1996-08-03,39,"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,33.0,7,13,sad
1996-08-03,40,Blue,LeAnn Rimes,36.0,26,7,sad
1996-08-03,41,Missing,Everything But The Girl,43.0,2,52,happy
1996-08-03,42,Fastlove,George Michael,35.0,8,13,happy
1996-08-03,43,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,42.0,2,32,happy
1996-08-03,44,Wonder,Natalie Merchant,45.0,20,35,happy
1996-08-03,45,"It's All The Way Live (Now) (From ""Eddie"")",Coolio,41.0,29,10,happy
1996-08-03,46,Get On Up,Jodeci,39.0,22,12,sad
1996-08-03,47,Tucker's Town,Hootie & The Blowfish,57.0,47,4,energetic
1996-08-03,48,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,47.0,13,15,happy
1996-08-03,49,My Boo,Ghost Town DJ's,56.0,49,5,happy
1996-08-03,50,Where Do We Go From Here,Deborah Cox,55.0,50,5,happy
1996-08-03,51,Reach,Gloria Estefan,51.0,48,16,happy
1996-08-03,52,It's A Party,Busta Rhymes Featuring Zhane,53.0,52,4,happy
1996-08-03,53,Macarena,Los Del Rio,66.0,53,5,happy
1996-08-03,54,Flood,Jars Of Clay,52.0,37,12,happy
1996-08-03,55,Tres Delinquentes,Delinquent Habits,48.0,35,15,happy
1996-08-03,56,Like A Woman,The Tony Rich Project,76.0,56,2,happy
1996-08-03,57,The Things That You Do,Gina Thompson,78.0,57,4,happy
1996-08-03,58,One By One,Cher,54.0,52,8,happy
1996-08-03,59,If I Ruled The World,Nas,59.0,57,7,happy
1996-08-03,60,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,,60,1,sad
1996-08-03,61,Where It's At,Beck,65.0,61,6,happy
1996-08-03,62,You,Monifah,60.0,32,13,happy
1996-08-03,63,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,69.0,50,18,happy
1996-08-03,64,This Is Your Night,Amber,70.0,64,8,happy
1996-08-03,65,They Don't Care About Us,Michael Jackson,58.0,30,9,happy
1996-08-03,66,"Count On Me (From ""Waiting To Exhale"")",Whitney Houston & CeCe Winans,61.0,8,20,sad
1996-08-03,67,Mint Car,The Cure,63.0,58,3,happy
1996-08-03,68,Blackberry Molasses,Mista,68.0,68,6,happy
1996-08-03,69,Redneck Games,Jeff Foxworthy With Alan Jackson,73.0,69,6,happy
1996-08-03,70,Baby Luv,Groove Theory,,70,1,energetic
1996-08-03,71,I'll Never Stop Loving You,J'Son,62.0,62,11,calm
1996-08-03,72,All Along,Blessid Union Of Souls,72.0,72,4,sad
1996-08-03,73,Angeline Is Coming Home,The Badlees,75.0,73,5,energetic
1996-08-03,74,"Where Do We Go From Here (From ""Eraser"")",Vanessa Williams,71.0,71,4,sad
1996-08-03,75,Back To The World,Tevin Campbell,64.0,47,7,happy
1996-08-03,76,"Machinehead (From ""Fear"")",Bush,79.0,43,17,happy
1996-08-03,77,All I See,A+,,77,1,happy
1996-08-03,78,Po Pimp,Do Or Die (Featuring Twista),,78,1,happy
1996-08-03,79,House Keeper,Men Of Vizion,77.0,67,10,happy
1996-08-03,80,Macarena,Los Del Mar,88.0,80,7,happy
1996-08-03,81,One More Try,Kristine W,81.0,78,10,happy
1996-08-03,82,In The Hood,Donell Jones,83.0,79,5,happy
1996-08-03,83,You Still Touch Me,Sting,74.0,60,12,happy
1996-08-03,84,Paparazzi,Xzibit,85.0,84,3,sad
1996-08-03,85,Do You Miss Me,Jocelyn Enriquez,95.0,85,2,happy
